sample_num,plot,date,depth_cm,treatment,porewater_npoc_mg_C_L__exact_sample,porewater_tdn_mg_N_L__exact_sample,temp_cs655_cen_0_10cm__same_day_mean,vwc_cs655_cen_0_10cm__same_day_mean,temp_cs655_cen_20_30cm__same_day_mean,vwc_cs655_cen_20_30cm__same_day_mean,temp_cs655_cen_40_50cm__same_day_mean,vwc_cs655_cen_40_50cm__same_day_mean,nh4_ugN.mL_lysimiter.surface.chemistry__same_day,nh4_ugN_lysimiter.surface.chemistry__same_day,no3_ugN.mL_lysimiter.surface.chemistry__same_day,no3_ugN_lysimiter.surface.chemistry__same_day,npoc_ug.mL_lysimiter.surface.chemistry__same_day,npoc_ug_lysimiter.surface.chemistry__same_day,po4_ugP.mL_lysimiter.surface.chemistry__same_day,po4_ugP_lysimiter.surface.chemistry__same_day,tn_ug.mL_lysimiter.surface.chemistry__same_day,tn_ug_lysimiter.surface.chemistry__same_day
133,3,2018-11-07,30,control,1.1714,0.0792,23.9754120833333,0.478349983333333,24.19180125,0.463801416666667,24.4128570833333,0.470851354166667,0,0,0.090827735,602.1878821,4.872,32301.36,0.03263552,216.3734976,0.4682,3104.166
134,3,2019-09-10,30,control,0.5954,0.2132,25.3701825,0.406479841666667,25.35424125,0.45284,25.3532441666667,0.4624110125,0.11043084,866.882094,0.604143416,4742.525813,12.038,94498.3,0.02668576,209.483216,1.1852,9303.82
135,3,2019-12-03,30,control,0.4978,0.926,23.9131366666667,0.461540270833333,23.6975004166667,0.4603812625,23.7665570833333,0.466891491666667,0,0,0.856645366,7144.422355,10.018,83550.12,0.02457683,204.9707622,1.4076,11739.384
136,3,2020-01-14,30,control,0.7218,1.606,22.2105895833333,0.4845083125,22.9542691666667,0.4663737125,23.3013070833333,0.470207995833333,0,0,5.343444987,2404.550244,21.28,9576,0.03837146,17.267157,5.428,2442.6
137,3,2020-02-25,30,control,0.5732,0.892,22.3798983333333,0.4876277625,22.3414770833333,0.464400358333333,22.5639558333333,0.479915654166667,0.014,7.7,2.119961511,1165.978831,19.23,10576.5,0.04401282,24.207051,3.622,1992.1
138,3,2020-03-10,30,control,0.5288,0.544,22.2048579166667,0.4806937375,22.5594558333333,0.46353415,22.7896866666667,0.468586408333333,4.139,579.46,7.119037288,996.6652203,27,3780,0.0827794,11.589116,8.908,1247.12
139,3,2020-07-28,30,control,0.9552,0.1548,25.8889608333333,0.480447891666667,25.6390583333333,0.456852233333333,25.5483325,0.459830629166667,0.019,5.7,13.21930202,3965.790607,38.34,11502,0.109,32.7,10.52,3156
140,3,2020-09-09,30,control,0.7608,0.042,25.6680379166667,0.4731291625,25.5627191666667,0.459058008333333,25.5534175,0.465531854166667,,,,,,,,,,
141,3,2020-10-06,30,control,1.586,0.2748,23.9719629166667,0.467682616666667,24.88172,0.4621465,24.98529,0.466219233333333,0.109,519.93,0.730934942,3486.559673,9.756,46536.12,0.023,109.71,1.1274,5377.698
142,3,2020-11-05,30,control,0.6684,0.1463,23.6512495833333,0.471325683333333,24.42954625,0.458786020833333,24.7118216666667,0.463298466666667,,,,,,,,,,
143,3,2020-12-29,30,control,0.5454,0.2318,22.2061358333333,0.479160408333333,22.7622620833333,0.451980104166667,23.0397358333333,0.45483495,-0.002,-1.38,4.299055502,2966.348297,29.62,20437.8,0.039,26.91,5.838,4028.22
144,3,2021-02-09,30,control,0.6146,0.4146,21.77855125,0.472977058333333,22.366185,0.451696120833333,22.5858529166667,0.4522215,0.067,107.2,1.31592911,2105.486575,29.52,47232,0.027,43.2,2.744,4390.4
145,3,2021-06-03,30,control,0.7046,0.3604,,,24.19751625,0.437461508333333,24.1685658333333,0.4518385125,,,,,,,,,,
146,3,2021-12-15,30,control,0.484,0.4593,,,23.5320883333333,0.460434441666667,23.64761875,0.466517429166667,,,,,,,,,,
147,3,2023-05-30,30,control,0,0.02662,24.1844683333333,0.441055541666667,24.7302716666667,0.425492416666667,24.6298466666667,0.441150016666667,,,,,8.459,5075.4,,,2.157,1294.2
148,4,2017-05-31,30,warmed,0.9722,0.2786,28.01818125,0.362549295833333,27.6879079166667,0.430946616666667,27.4848866666667,0.3963147125,,,,,,,,,,
149,4,2017-11-22,30,warmed,2.454,2.68,24.7296754166667,0.456629145833333,25.3147416666667,0.439587025,25.5122216666667,0.377328491666667,,,,,,,,,,
150,4,2017-12-06,30,warmed,0.7832,1.561,24.74991625,0.464362483333333,24.7956604166667,0.449066845833333,24.8352441666667,0.3959882125,,,,,,,,,,
152,4,2018-01-30,30,warmed,1.3312,0.3764,23.7265808333333,0.463373604166667,23.8780833333333,0.446004341666667,24.0135970833333,0.384793204166667,0.732543955,505.4553292,0.16329438,112.6731222,22.08,15235.2,0.60574871,417.9666099,2.214,1527.66
153,4,2018-02-27,30,warmed,1.362,0.2854,22.3599766666667,0.501543733333333,23.2110466666667,0.451490266666667,23.40461875,0.3850951375,0.47137308,155.5531164,3.661305,1208.23065,17.416,5747.28,0.0579035,19.108155,1.414,466.62
154,4,2018-05-09,30,warmed,0.752,0.0634,25.2658566666667,0.460815270833333,25.588505,0.448129416666667,25.4335316666667,0.402758195833333,,,,,,,,,,
155,4,2018-11-07,30,warmed,1.13,0.166,24.5374291666667,0.439676370833333,25.0751154166667,0.447115816666667,25.2214645833333,0.396075445833333,0.071,265.54,0.158536478,592.9264283,13.434,50243.16,0.02768024,103.5240976,1.0584,3958.416
156,4,2019-09-10,30,warmed,0.5288,0.1193,25.7458245833333,0.289788179166667,25.9355566666667,0.405678654166667,25.9985216666667,0.381878695833333,0.12046968,374.6607048,0.583701082,1815.310365,15.036,46761.96,0.08344096,259.5013856,1.4918,4639.498
157,4,2019-12-03,30,warmed,0.4888,0.1224,25.4548558333333,0.3226597125,25.0821829166667,0.42273105,25.1285383333333,0.402677145833333,0.15832224,398.9720448,0.462394754,1165.23478,7.724,19464.48,0.04084214,102.9221928,1.0758,2711.016
158,4,2020-01-14,30,warmed,0.6662,0.3398,23.8184545833333,0.345427075,24.7570358333333,0.434404445833333,25.0021341666667,0.405527120833333,0,0,0.45101219,396.8907274,9.86,8676.8,0.03919502,34.4916176,1.1294,993.872
159,4,2020-02-25,30,warmed,0.6014,0.0988,24.2663316666667,0.361229154166667,24.26018125,0.442295358333333,24.4424683333333,0.444304233333333,0.016,19.36,0.410471687,496.6707407,10.96,13261.6,0.022809,27.59889,1.3246,1602.766
160,4,2020-03-10,30,warmed,0.626,0.1511,23.5470204166667,0.32976735,23.9357020833333,0.431375304166667,24.1543991666667,0.419886991666667,0,0,0.424779644,246.3721933,11.162,6473.96,0.04508372,26.1485576,1.2158,705.164
161,4,2020-07-28,30,warmed,0.8532,0.175,26.65187375,0.136140279166667,26.3771358333333,0.301211566666667,26.3508604166667,0.326306733333333,0.352,105.6,2.162429987,648.7289961,19.16,5748,0.15,45,2.846,853.8
162,4,2020-09-09,30,warmed,0.9824,0.0734,26.4790441666667,0.255609020833333,26.3447041666667,0.395915708333333,26.37334,0.384281783333333,,,,,,,,,,
163,4,2020-10-06,30,warmed,3.3556,0.3054,24.5775695833333,0.28446805,25.8674766666667,0.4208037,26.0385266666667,0.4061787,0.103,515,1.033175355,5165.876777,9.65,48250,0.038,190,1.343,6715
164,4,2020-11-05,30,warmed,0.69,0.1786,24.7315375,0.2830388875,25.4389841666667,0.402323379166667,25.7187041666667,0.342063991666667,,,,,,,,,,
165,4,2020-12-29,30,warmed,0.7148,0.183,23.3051095833333,0.349432633333333,23.96286375,0.396112991666667,24.2494354166667,0.376002708333333,0,0,0.185412592,103.8310517,15.812,8854.72,0.027,15.12,1.1566,647.696
166,4,2021-02-09,30,warmed,0.5488,0.3162,22.91243125,0.326634716666667,23.5876154166667,0.40199035,23.7970129166667,0.373680670833333,0.047,101.99,0.639317172,1387.318264,9.954,21600.18,0.069,149.73,1.2212,2650.004
167,4,2021-06-03,30,warmed,0.7916,0.6762,,,25.19139625,0.396908,25.4720741666667,0.3839475125,,,,,,,,,,
168,4,2021-12-15,30,warmed,0.7786,0.5619,25.04396375,0.426824279166667,25.8428883333333,0.431128858333333,25.8954825,0.399150995833333,,,,,,,,,,
169,4,2023-05-30,30,warmed,0.5224,1.283,24.2904591666667,0.31580485,24.8656041666667,0.383201241666667,25.02936,0.363842708333333,,,,,7.834,5170.44,,,1.292,852.72
170,5,2017-12-06,30,control,1.0018,5.212,24.7401733333333,0.339165266666667,24.7904466666667,0.471864225,24.7913675,0.4599354125,,,,,,,,,,
171,5,2018-03-27,30,control,0.7502,0.6146,23.5856420833333,0.2227486,24.1765063636364,0.458976327272727,24.180875,0.4581973,0.572078799,858.1181983,0.07762672,116.44008,8.618,12927,0.01089368,16.34052,1.0978,1646.7
172,5,2018-05-09,30,control,0.713,0.1165,25.0401895833333,0.303270829166667,25.36615625,0.464266675,25.26521875,0.461580225,,,,,,,,,,
173,5,2020-07-28,30,control,1.1584,0.1771,25.9029558333333,0.4378722125,25.84222875,0.4654095375,25.7397754166667,0.453876383333333,0.288,34.56,2.085523481,250.2628178,35.36,4243.2,0.131,15.72,3.208,384.96
174,5,2020-10-06,30,control,2.3764,0.6368,24.4091404166667,0.465204145833333,25.18176,0.470450366666667,25.2837466666667,0.471702,0.016,10.72,1.034683326,693.2378285,24.88,16669.6,0.116,77.72,1.9758,1323.786
175,5,2020-11-05,30,control,0.7406,0.2592,24.0136529166667,0.4602361,24.7761120833333,0.469628870833333,25.0434633333333,0.459781920833333,,,,,,,,,,
176,5,2021-02-23,30,control,0.9152,0.2154,21.8035320833333,0.4741617875,22.3885625,0.465388045833333,22.6304975,0.458462429166667,0.034,12.58,0.892951896,330.3922015,25.68,9501.6,0.051,18.87,2.354,870.98
177,5,2022-08-23,30,control,0.6553,0.2622,24.47671875,0.345159704166667,24.9588695833333,0.463350166666667,25.1565395833333,0.4859831,,,,,,,,,,
178,5,2022-09-08,30,control,1.277,0.5007,24.8801741666667,0.3700534625,24.9368708333333,0.462744383333333,25.0883845833333,0.480324741666667,,,,,,,,,,
179,5,2022-11-01,30,control,0.4398,0.2281,24.5571583333333,0.406239566666667,24.6343025,0.4603152375,24.6730479166667,0.463276358333333,,,,,6.666,11932.14,,,0.8944,1600.976
180,5,2023-01-12,30,control,1.417,0.1903,22.210365,0.450968033333333,22.6665982608696,0.463833291304348,22.8665008695652,0.461474217391304,,,,,,,,,,
181,5,2023-02-07,30,control,0.9054,0.1877,21.7213008333333,0.410245129166667,22.18135,0.467129641666667,22.3828229166667,0.46160175,,,,,9.082,7538.06,,,0.9264,768.912
182,5,2023-05-02,30,control,1.092,0.3091,24.89416125,0.3459215125,24.2262754166667,0.4522087625,23.8555375,0.4614121625,,,,,13.85,9418,,,1.2,816
183,5,2023-10-03,30,control,0.8725,0.0949,26.2433258333333,0.4590104,26.2367670833333,0.4729581375,26.1217883333333,0.4847316625,,,,,19.27,22353.2,,,0.8863,1028.108
184,5,2024-04-30,30,control,1.541,0.1361,23.88451125,,23.8841670833333,0.47533985,,,,,,,7.142,6356.38,,,0.8468,753.652
185,6,2017-12-06,30,warmed,2.344,3.722,24.45776875,0.444959708333333,24.6007929166667,0.435280925,24.5488795833333,0.426070733333333,,,,,,,,,,
186,6,2020-09-09,30,warmed,2.6552,0.3461,27.1219366666667,0.4420930375,27.1229175,0.430123704166667,26.778895,0.419972641666667,,,,,,,,,,
187,6,2020-10-06,30,warmed,4.236,1.0352,25.8313904166667,0.436189575,26.8051066666667,0.432433666666667,26.6691666666667,0.420835533333333,0.087,181.83,2.387763895,4990.42654,7.19,15027.1,0.044,91.96,2.394,5003.46
188,6,2021-02-23,30,warmed,4.798,0.416,23.7349825,0.435477058333333,24.4024208333333,0.422803170833333,24.33970625,0.39286175,0,0,0.944042692,1010.12568,9.452,10113.64,0.013,13.91,1.3602,1455.414
189,6,2022-08-23,30,warmed,0.8368,0.4027,28.7008545833333,0.351302075,28.3702979166667,0.414725445833333,28.0399925,0.4000271375,,,,,,,,,,
190,6,2022-09-08,30,warmed,1.065,0.5461,26.1256129166667,0.372197216666667,27.0466675,0.413898783333333,27.300235,0.39843055,,,,,,,,,,
191,6,2022-11-01,30,warmed,0.6009,0.6346,28.7960720833333,0.386774975,27.09057125,0.40830965,26.63600875,0.3913096,,,,,5.818,12450.52,,,0.9145,1957.03
192,6,2023-01-12,30,warmed,0.1768,0.00127,24.80476,0.364777766666667,24.7316173913044,0.412440995652174,24.72879,0.3964879,,,,,,,,,,
193,6,2023-02-07,30,warmed,1.221,0.5182,25.5198654166667,0.341734020833333,24.6476991666667,0.408458345833333,24.47489375,0.3872254625,,,,,6.784,2917.12,,,1.74,748.2
194,6,2023-05-02,30,warmed,0.9683,0.4164,24.8170620833333,0.348024995833333,24.0508483333333,0.4023357875,23.6789070833333,0.382765266666667,,,,,5.208,84473.76,,,0.4717,7650.974
195,6,2023-10-03,30,warmed,0.7051,0.3865,29.817505,0.400074295833333,28.4665358333333,0.422846016666667,27.8004716666667,0.4027809,,,,,6.538,9905.07,,,1.418,2148.27
196,6,2024-04-30,30,warmed,1.342,0.3187,25.4081066666667,0.411932625,25.0396870833333,0.4312511125,,,,,,,3.65,9599.5,,,0.2729,717.727
