metric,sample_num,plot,date,treatment,treatment_label,depth_cm,depth_label,value,multiplier,value_plot,metric_label,metric_group,metric_order
mean_hc,14,2,2017-05-31,warmed,Warmed,10,0-10 cm,1.14179275861815,1,1.14179275861815,Mean H/C,Bulk molecular metrics,3
mean_hc,89,6,2017-05-31,warmed,Warmed,10,0-10 cm,1.05120253119813,1,1.05120253119813,Mean H/C,Bulk molecular metrics,3
mean_hc,48,4,2017-10-20,warmed,Warmed,10,0-10 cm,1.08202806243334,1,1.08202806243334,Mean H/C,Bulk molecular metrics,3
mean_hc,15,2,2017-12-06,warmed,Warmed,10,0-10 cm,1.08898170701938,1,1.08898170701938,Mean H/C,Bulk molecular metrics,3
mean_hc,49,4,2017-12-06,warmed,Warmed,10,0-10 cm,1.10061968479502,1,1.10061968479502,Mean H/C,Bulk molecular metrics,3
mean_hc,50,4,2018-01-17,warmed,Warmed,10,0-10 cm,1.05658320961457,1,1.05658320961457,Mean H/C,Bulk molecular metrics,3
mean_hc,51,4,2018-01-30,warmed,Warmed,10,0-10 cm,1.17957785441456,1,1.17957785441456,Mean H/C,Bulk molecular metrics,3
mean_hc,52,4,2018-02-13,warmed,Warmed,10,0-10 cm,1.09391728698471,1,1.09391728698471,Mean H/C,Bulk molecular metrics,3
mean_hc,53,4,2018-02-27,warmed,Warmed,10,0-10 cm,1.13532902841995,1,1.13532902841995,Mean H/C,Bulk molecular metrics,3
mean_hc,16,2,2018-05-09,warmed,Warmed,10,0-10 cm,1.04489661629535,1,1.04489661629535,Mean H/C,Bulk molecular metrics,3
mean_hc,54,4,2018-05-09,warmed,Warmed,10,0-10 cm,1.08801011828381,1,1.08801011828381,Mean H/C,Bulk molecular metrics,3
mean_hc,17,2,2018-05-22,warmed,Warmed,10,0-10 cm,1.00318735580449,1,1.00318735580449,Mean H/C,Bulk molecular metrics,3
mean_hc,55,4,2018-05-22,warmed,Warmed,10,0-10 cm,1.10780137224618,1,1.10780137224618,Mean H/C,Bulk molecular metrics,3
mean_hc,18,2,2018-10-10,warmed,Warmed,10,0-10 cm,1.04890993251436,1,1.04890993251436,Mean H/C,Bulk molecular metrics,3
mean_hc,90,6,2018-10-10,warmed,Warmed,10,0-10 cm,1.03268471197836,1,1.03268471197836,Mean H/C,Bulk molecular metrics,3
mean_hc,56,4,2018-10-23,warmed,Warmed,10,0-10 cm,1.11563244459288,1,1.11563244459288,Mean H/C,Bulk molecular metrics,3
mean_hc,91,6,2018-10-23,warmed,Warmed,10,0-10 cm,1.05774720103331,1,1.05774720103331,Mean H/C,Bulk molecular metrics,3
mean_hc,19,2,2018-11-07,warmed,Warmed,10,0-10 cm,1.09554679300642,1,1.09554679300642,Mean H/C,Bulk molecular metrics,3
mean_hc,57,4,2018-11-07,warmed,Warmed,10,0-10 cm,1.11191257622022,1,1.11191257622022,Mean H/C,Bulk molecular metrics,3
mean_hc,20,2,2019-09-10,warmed,Warmed,10,0-10 cm,1.17062636810221,1,1.17062636810221,Mean H/C,Bulk molecular metrics,3
mean_hc,92,6,2019-09-10,warmed,Warmed,10,0-10 cm,1.04538772626483,1,1.04538772626483,Mean H/C,Bulk molecular metrics,3
mean_hc,58,4,2019-11-05,warmed,Warmed,10,0-10 cm,1.11446601459512,1,1.11446601459512,Mean H/C,Bulk molecular metrics,3
mean_hc,21,2,2019-12-03,warmed,Warmed,10,0-10 cm,1.07837007090578,1,1.07837007090578,Mean H/C,Bulk molecular metrics,3
mean_hc,59,4,2019-12-17,warmed,Warmed,10,0-10 cm,1.08819087488073,1,1.08819087488073,Mean H/C,Bulk molecular metrics,3
mean_hc,93,6,2019-12-17,warmed,Warmed,10,0-10 cm,1.0219624699861,1,1.0219624699861,Mean H/C,Bulk molecular metrics,3
mean_hc,60,4,2019-12-31,warmed,Warmed,10,0-10 cm,1.09726097913108,1,1.09726097913108,Mean H/C,Bulk molecular metrics,3
mean_hc,22,2,2020-01-28,warmed,Warmed,10,0-10 cm,1.06463602824626,1,1.06463602824626,Mean H/C,Bulk molecular metrics,3
mean_hc,61,4,2020-01-28,warmed,Warmed,10,0-10 cm,1.06182819710299,1,1.06182819710299,Mean H/C,Bulk molecular metrics,3
mean_hc,94,6,2020-01-28,warmed,Warmed,10,0-10 cm,1.0724607473864,1,1.0724607473864,Mean H/C,Bulk molecular metrics,3
mean_hc,95,6,2020-02-25,warmed,Warmed,10,0-10 cm,1.05783038527975,1,1.05783038527975,Mean H/C,Bulk molecular metrics,3
mean_hc,62,4,2020-03-10,warmed,Warmed,10,0-10 cm,1.04784123914466,1,1.04784123914466,Mean H/C,Bulk molecular metrics,3
mean_hc,96,6,2020-03-10,warmed,Warmed,10,0-10 cm,1.07010481468851,1,1.07010481468851,Mean H/C,Bulk molecular metrics,3
mean_hc,97,6,2020-07-28,warmed,Warmed,10,0-10 cm,1.05088411470018,1,1.05088411470018,Mean H/C,Bulk molecular metrics,3
mean_hc,98,6,2020-09-09,warmed,Warmed,10,0-10 cm,1.04077585707543,1,1.04077585707543,Mean H/C,Bulk molecular metrics,3
mean_hc,99,6,2020-10-06,warmed,Warmed,10,0-10 cm,1.03300542527228,1,1.03300542527228,Mean H/C,Bulk molecular metrics,3
mean_hc,100,6,2020-11-05,warmed,Warmed,10,0-10 cm,1.06015508249113,1,1.06015508249113,Mean H/C,Bulk molecular metrics,3
mean_hc,101,6,2021-02-09,warmed,Warmed,10,0-10 cm,1.00096681154664,1,1.00096681154664,Mean H/C,Bulk molecular metrics,3
mean_hc,102,6,2021-02-23,warmed,Warmed,10,0-10 cm,1.0270164220267,1,1.0270164220267,Mean H/C,Bulk molecular metrics,3
mean_hc,103,6,2021-06-03,warmed,Warmed,10,0-10 cm,1.06970215043669,1,1.06970215043669,Mean H/C,Bulk molecular metrics,3
mean_hc,23,2,2021-12-15,warmed,Warmed,10,0-10 cm,1.05881577488138,1,1.05881577488138,Mean H/C,Bulk molecular metrics,3
mean_hc,63,4,2021-12-15,warmed,Warmed,10,0-10 cm,1.06540744405928,1,1.06540744405928,Mean H/C,Bulk molecular metrics,3
mean_hc,104,6,2021-12-15,warmed,Warmed,10,0-10 cm,0.985445188144702,1,0.985445188144702,Mean H/C,Bulk molecular metrics,3
mean_hc,24,2,2022-08-23,warmed,Warmed,10,0-10 cm,1.01875884128796,1,1.01875884128796,Mean H/C,Bulk molecular metrics,3
mean_hc,105,6,2022-08-23,warmed,Warmed,10,0-10 cm,0.959024182587356,1,0.959024182587356,Mean H/C,Bulk molecular metrics,3
mean_hc,64,4,2022-09-08,warmed,Warmed,10,0-10 cm,1.03981538286093,1,1.03981538286093,Mean H/C,Bulk molecular metrics,3
mean_hc,106,6,2022-09-08,warmed,Warmed,10,0-10 cm,0.912485281256611,1,0.912485281256611,Mean H/C,Bulk molecular metrics,3
mean_hc,25,2,2022-11-16,warmed,Warmed,10,0-10 cm,1.02594020527063,1,1.02594020527063,Mean H/C,Bulk molecular metrics,3
mean_hc,65,4,2022-11-16,warmed,Warmed,10,0-10 cm,1.0503445433786,1,1.0503445433786,Mean H/C,Bulk molecular metrics,3
mean_hc,107,6,2022-11-16,warmed,Warmed,10,0-10 cm,1.00091072493067,1,1.00091072493067,Mean H/C,Bulk molecular metrics,3
mean_hc,66,4,2023-05-30,warmed,Warmed,10,0-10 cm,1.03978719677717,1,1.03978719677717,Mean H/C,Bulk molecular metrics,3
mean_hc,67,4,2023-12-27,warmed,Warmed,10,0-10 cm,1.07513220457498,1,1.07513220457498,Mean H/C,Bulk molecular metrics,3
mean_hc,68,4,2024-04-16,warmed,Warmed,10,0-10 cm,1.03169804570472,1,1.03169804570472,Mean H/C,Bulk molecular metrics,3
mean_hc,69,4,2024-04-30,warmed,Warmed,10,0-10 cm,1.06845422753518,1,1.06845422753518,Mean H/C,Bulk molecular metrics,3
mean_hc,126,3,2017-05-31,control,Control,30,10-30 cm,1.11617322797872,1,1.11617322797872,Mean H/C,Bulk molecular metrics,3
mean_hc,127,3,2017-11-22,control,Control,30,10-30 cm,1.02184657815175,1,1.02184657815175,Mean H/C,Bulk molecular metrics,3
mean_hc,128,3,2017-12-06,control,Control,30,10-30 cm,1.43392148695855,1,1.43392148695855,Mean H/C,Bulk molecular metrics,3
mean_hc,170,5,2017-12-06,control,Control,30,10-30 cm,1.10693612608759,1,1.10693612608759,Mean H/C,Bulk molecular metrics,3
mean_hc,129,3,2018-01-03,control,Control,30,10-30 cm,1.21295498692573,1,1.21295498692573,Mean H/C,Bulk molecular metrics,3
mean_hc,130,3,2018-01-30,control,Control,30,10-30 cm,0.962932602635357,1,0.962932602635357,Mean H/C,Bulk molecular metrics,3
mean_hc,131,3,2018-02-27,control,Control,30,10-30 cm,1.19174946231963,1,1.19174946231963,Mean H/C,Bulk molecular metrics,3
mean_hc,171,5,2018-03-27,control,Control,30,10-30 cm,1.03336346636405,1,1.03336346636405,Mean H/C,Bulk molecular metrics,3
mean_hc,132,3,2018-05-09,control,Control,30,10-30 cm,1.09346268227407,1,1.09346268227407,Mean H/C,Bulk molecular metrics,3
mean_hc,172,5,2018-05-09,control,Control,30,10-30 cm,1.0589013932777,1,1.0589013932777,Mean H/C,Bulk molecular metrics,3
mean_hc,133,3,2018-11-07,control,Control,30,10-30 cm,1.07559775729346,1,1.07559775729346,Mean H/C,Bulk molecular metrics,3
mean_hc,134,3,2019-09-10,control,Control,30,10-30 cm,1.11010262309073,1,1.11010262309073,Mean H/C,Bulk molecular metrics,3
mean_hc,135,3,2019-12-03,control,Control,30,10-30 cm,0.996091939747293,1,0.996091939747293,Mean H/C,Bulk molecular metrics,3
mean_hc,136,3,2020-01-14,control,Control,30,10-30 cm,1.05535025264123,1,1.05535025264123,Mean H/C,Bulk molecular metrics,3
mean_hc,108,1,2020-02-25,control,Control,30,10-30 cm,1.11135189129789,1,1.11135189129789,Mean H/C,Bulk molecular metrics,3
mean_hc,137,3,2020-02-25,control,Control,30,10-30 cm,1.01144301474728,1,1.01144301474728,Mean H/C,Bulk molecular metrics,3
mean_hc,138,3,2020-03-10,control,Control,30,10-30 cm,1.04982644932488,1,1.04982644932488,Mean H/C,Bulk molecular metrics,3
mean_hc,139,3,2020-07-28,control,Control,30,10-30 cm,1.05803782531253,1,1.05803782531253,Mean H/C,Bulk molecular metrics,3
mean_hc,173,5,2020-07-28,control,Control,30,10-30 cm,1.04404572867775,1,1.04404572867775,Mean H/C,Bulk molecular metrics,3
mean_hc,140,3,2020-09-09,control,Control,30,10-30 cm,1.02746592496917,1,1.02746592496917,Mean H/C,Bulk molecular metrics,3
mean_hc,141,3,2020-10-06,control,Control,30,10-30 cm,1.00215932160535,1,1.00215932160535,Mean H/C,Bulk molecular metrics,3
mean_hc,174,5,2020-10-06,control,Control,30,10-30 cm,1.03099517831024,1,1.03099517831024,Mean H/C,Bulk molecular metrics,3
mean_hc,142,3,2020-11-05,control,Control,30,10-30 cm,0.976083086164012,1,0.976083086164012,Mean H/C,Bulk molecular metrics,3
mean_hc,175,5,2020-11-05,control,Control,30,10-30 cm,1.05089195426477,1,1.05089195426477,Mean H/C,Bulk molecular metrics,3
mean_hc,143,3,2020-12-29,control,Control,30,10-30 cm,1.00624379156116,1,1.00624379156116,Mean H/C,Bulk molecular metrics,3
mean_hc,144,3,2021-02-09,control,Control,30,10-30 cm,1.10235802128939,1,1.10235802128939,Mean H/C,Bulk molecular metrics,3
mean_hc,176,5,2021-02-23,control,Control,30,10-30 cm,0.994772181047101,1,0.994772181047101,Mean H/C,Bulk molecular metrics,3
mean_hc,145,3,2021-06-03,control,Control,30,10-30 cm,1.11006164163742,1,1.11006164163742,Mean H/C,Bulk molecular metrics,3
mean_hc,109,1,2021-09-21,control,Control,30,10-30 cm,1.28286515826519,1,1.28286515826519,Mean H/C,Bulk molecular metrics,3
mean_hc,146,3,2021-12-15,control,Control,30,10-30 cm,1.04118059901725,1,1.04118059901725,Mean H/C,Bulk molecular metrics,3
mean_hc,110,1,2022-08-23,control,Control,30,10-30 cm,0.943923566742559,1,0.943923566742559,Mean H/C,Bulk molecular metrics,3
mean_hc,177,5,2022-08-23,control,Control,30,10-30 cm,1.10220883985858,1,1.10220883985858,Mean H/C,Bulk molecular metrics,3
mean_hc,111,1,2022-09-08,control,Control,30,10-30 cm,1.04025900034127,1,1.04025900034127,Mean H/C,Bulk molecular metrics,3
mean_hc,178,5,2022-09-08,control,Control,30,10-30 cm,1.03453462084865,1,1.03453462084865,Mean H/C,Bulk molecular metrics,3
mean_hc,179,5,2022-11-01,control,Control,30,10-30 cm,1.02317644198318,1,1.02317644198318,Mean H/C,Bulk molecular metrics,3
mean_hc,112,1,2022-11-16,control,Control,30,10-30 cm,1.01232396614453,1,1.01232396614453,Mean H/C,Bulk molecular metrics,3
mean_hc,113,1,2023-01-12,control,Control,30,10-30 cm,1.02237555179709,1,1.02237555179709,Mean H/C,Bulk molecular metrics,3
mean_hc,180,5,2023-01-12,control,Control,30,10-30 cm,1.0147643054757,1,1.0147643054757,Mean H/C,Bulk molecular metrics,3
mean_hc,181,5,2023-02-07,control,Control,30,10-30 cm,0.99132744610479,1,0.99132744610479,Mean H/C,Bulk molecular metrics,3
mean_hc,182,5,2023-05-02,control,Control,30,10-30 cm,1.06731871449812,1,1.06731871449812,Mean H/C,Bulk molecular metrics,3
mean_hc,114,1,2023-05-30,control,Control,30,10-30 cm,1.03345001085689,1,1.03345001085689,Mean H/C,Bulk molecular metrics,3
mean_hc,147,3,2023-05-30,control,Control,30,10-30 cm,1.02945310741522,1,1.02945310741522,Mean H/C,Bulk molecular metrics,3
mean_hc,115,1,2023-08-22,control,Control,30,10-30 cm,1.05712574852521,1,1.05712574852521,Mean H/C,Bulk molecular metrics,3
mean_hc,183,5,2023-10-03,control,Control,30,10-30 cm,1.03553072454769,1,1.03553072454769,Mean H/C,Bulk molecular metrics,3
mean_hc,116,1,2023-12-12,control,Control,30,10-30 cm,0.996816925757578,1,0.996816925757578,Mean H/C,Bulk molecular metrics,3
mean_hc,184,5,2024-04-30,control,Control,30,10-30 cm,1.06238318444044,1,1.06238318444044,Mean H/C,Bulk molecular metrics,3
mean_hc,148,4,2017-05-31,warmed,Warmed,30,10-30 cm,0.938962468946081,1,0.938962468946081,Mean H/C,Bulk molecular metrics,3
mean_hc,149,4,2017-11-22,warmed,Warmed,30,10-30 cm,0.984621835438741,1,0.984621835438741,Mean H/C,Bulk molecular metrics,3
mean_hc,150,4,2017-12-06,warmed,Warmed,30,10-30 cm,0.992348006924048,1,0.992348006924048,Mean H/C,Bulk molecular metrics,3
mean_hc,185,6,2017-12-06,warmed,Warmed,30,10-30 cm,1.12188724858114,1,1.12188724858114,Mean H/C,Bulk molecular metrics,3
mean_hc,152,4,2018-01-30,warmed,Warmed,30,10-30 cm,1.0400721813304,1,1.0400721813304,Mean H/C,Bulk molecular metrics,3
mean_hc,153,4,2018-02-27,warmed,Warmed,30,10-30 cm,0.911558623976051,1,0.911558623976051,Mean H/C,Bulk molecular metrics,3
mean_hc,154,4,2018-05-09,warmed,Warmed,30,10-30 cm,1.04890971136295,1,1.04890971136295,Mean H/C,Bulk molecular metrics,3
mean_hc,155,4,2018-11-07,warmed,Warmed,30,10-30 cm,1.03080128292945,1,1.03080128292945,Mean H/C,Bulk molecular metrics,3
mean_hc,156,4,2019-09-10,warmed,Warmed,30,10-30 cm,1.05188856957292,1,1.05188856957292,Mean H/C,Bulk molecular metrics,3
mean_hc,157,4,2019-12-03,warmed,Warmed,30,10-30 cm,1.00694386461033,1,1.00694386461033,Mean H/C,Bulk molecular metrics,3
mean_hc,158,4,2020-01-14,warmed,Warmed,30,10-30 cm,1.04464243525741,1,1.04464243525741,Mean H/C,Bulk molecular metrics,3
mean_hc,117,2,2020-02-25,warmed,Warmed,30,10-30 cm,1.05114509398399,1,1.05114509398399,Mean H/C,Bulk molecular metrics,3
mean_hc,159,4,2020-02-25,warmed,Warmed,30,10-30 cm,1.0446048921575,1,1.0446048921575,Mean H/C,Bulk molecular metrics,3
mean_hc,160,4,2020-03-10,warmed,Warmed,30,10-30 cm,1.04580499262742,1,1.04580499262742,Mean H/C,Bulk molecular metrics,3
mean_hc,161,4,2020-07-28,warmed,Warmed,30,10-30 cm,0.964435732149765,1,0.964435732149765,Mean H/C,Bulk molecular metrics,3
mean_hc,162,4,2020-09-09,warmed,Warmed,30,10-30 cm,0.954591186669458,1,0.954591186669458,Mean H/C,Bulk molecular metrics,3
mean_hc,186,6,2020-09-09,warmed,Warmed,30,10-30 cm,1.06723244941067,1,1.06723244941067,Mean H/C,Bulk molecular metrics,3
mean_hc,163,4,2020-10-06,warmed,Warmed,30,10-30 cm,1.01087017724166,1,1.01087017724166,Mean H/C,Bulk molecular metrics,3
mean_hc,187,6,2020-10-06,warmed,Warmed,30,10-30 cm,1.13981229295941,1,1.13981229295941,Mean H/C,Bulk molecular metrics,3
mean_hc,164,4,2020-11-05,warmed,Warmed,30,10-30 cm,0.975032252826926,1,0.975032252826926,Mean H/C,Bulk molecular metrics,3
mean_hc,165,4,2020-12-29,warmed,Warmed,30,10-30 cm,1.01410957866252,1,1.01410957866252,Mean H/C,Bulk molecular metrics,3
mean_hc,166,4,2021-02-09,warmed,Warmed,30,10-30 cm,1.00967282138126,1,1.00967282138126,Mean H/C,Bulk molecular metrics,3
mean_hc,188,6,2021-02-23,warmed,Warmed,30,10-30 cm,1.11015049838269,1,1.11015049838269,Mean H/C,Bulk molecular metrics,3
mean_hc,167,4,2021-06-03,warmed,Warmed,30,10-30 cm,0.926101345920236,1,0.926101345920236,Mean H/C,Bulk molecular metrics,3
mean_hc,118,2,2021-09-21,warmed,Warmed,30,10-30 cm,1.06531729266262,1,1.06531729266262,Mean H/C,Bulk molecular metrics,3
mean_hc,168,4,2021-12-15,warmed,Warmed,30,10-30 cm,0.990763768422906,1,0.990763768422906,Mean H/C,Bulk molecular metrics,3
mean_hc,119,2,2022-08-23,warmed,Warmed,30,10-30 cm,0.98457400359227,1,0.98457400359227,Mean H/C,Bulk molecular metrics,3
mean_hc,189,6,2022-08-23,warmed,Warmed,30,10-30 cm,0.967116339453342,1,0.967116339453342,Mean H/C,Bulk molecular metrics,3
mean_hc,120,2,2022-09-08,warmed,Warmed,30,10-30 cm,1.54422715267824,1,1.54422715267824,Mean H/C,Bulk molecular metrics,3
mean_hc,190,6,2022-09-08,warmed,Warmed,30,10-30 cm,0.97124054875737,1,0.97124054875737,Mean H/C,Bulk molecular metrics,3
mean_hc,191,6,2022-11-01,warmed,Warmed,30,10-30 cm,1.10736065411594,1,1.10736065411594,Mean H/C,Bulk molecular metrics,3
mean_hc,121,2,2022-11-16,warmed,Warmed,30,10-30 cm,1.09216314623301,1,1.09216314623301,Mean H/C,Bulk molecular metrics,3
mean_hc,122,2,2023-01-12,warmed,Warmed,30,10-30 cm,1.14451454247966,1,1.14451454247966,Mean H/C,Bulk molecular metrics,3
mean_hc,192,6,2023-01-12,warmed,Warmed,30,10-30 cm,1.05600892587119,1,1.05600892587119,Mean H/C,Bulk molecular metrics,3
mean_hc,193,6,2023-02-07,warmed,Warmed,30,10-30 cm,1.07777461134773,1,1.07777461134773,Mean H/C,Bulk molecular metrics,3
mean_hc,194,6,2023-05-02,warmed,Warmed,30,10-30 cm,1.10265434793224,1,1.10265434793224,Mean H/C,Bulk molecular metrics,3
mean_hc,123,2,2023-05-30,warmed,Warmed,30,10-30 cm,0.984728789224908,1,0.984728789224908,Mean H/C,Bulk molecular metrics,3
mean_hc,169,4,2023-05-30,warmed,Warmed,30,10-30 cm,0.951241754462144,1,0.951241754462144,Mean H/C,Bulk molecular metrics,3
mean_hc,124,2,2023-08-22,warmed,Warmed,30,10-30 cm,1.09191650888326,1,1.09191650888326,Mean H/C,Bulk molecular metrics,3
mean_hc,195,6,2023-10-03,warmed,Warmed,30,10-30 cm,1.02208321615607,1,1.02208321615607,Mean H/C,Bulk molecular metrics,3
mean_hc,125,2,2023-12-12,warmed,Warmed,30,10-30 cm,1.11417845359149,1,1.11417845359149,Mean H/C,Bulk molecular metrics,3
mean_hc,196,6,2024-04-30,warmed,Warmed,30,10-30 cm,1.03908720483386,1,1.03908720483386,Mean H/C,Bulk molecular metrics,3
mean_nosc,1,1,2017-05-31,control,Control,10,0-10 cm,-0.388599443603992,1,-0.388599443603992,Mean NOSC,Bulk molecular metrics,2
mean_nosc,70,5,2017-05-31,control,Control,10,0-10 cm,-0.400810628031344,1,-0.400810628031344,Mean NOSC,Bulk molecular metrics,2
mean_nosc,26,3,2017-10-20,control,Control,10,0-10 cm,-0.551874981065233,1,-0.551874981065233,Mean NOSC,Bulk molecular metrics,2
mean_nosc,2,1,2017-12-06,control,Control,10,0-10 cm,-0.403394058224192,1,-0.403394058224192,Mean NOSC,Bulk molecular metrics,2
mean_nosc,27,3,2017-12-06,control,Control,10,0-10 cm,-0.190244149031229,1,-0.190244149031229,Mean NOSC,Bulk molecular metrics,2
mean_nosc,28,3,2018-01-17,control,Control,10,0-10 cm,-0.512316265567959,1,-0.512316265567959,Mean NOSC,Bulk molecular metrics,2
mean_nosc,29,3,2018-01-30,control,Control,10,0-10 cm,-0.459527062042587,1,-0.459527062042587,Mean NOSC,Bulk molecular metrics,2
mean_nosc,30,3,2018-02-13,control,Control,10,0-10 cm,-0.533852423324399,1,-0.533852423324399,Mean NOSC,Bulk molecular metrics,2
mean_nosc,31,3,2018-02-27,control,Control,10,0-10 cm,-0.589196694465334,1,-0.589196694465334,Mean NOSC,Bulk molecular metrics,2
mean_nosc,3,1,2018-05-09,control,Control,10,0-10 cm,-0.411312764108134,1,-0.411312764108134,Mean NOSC,Bulk molecular metrics,2
mean_nosc,32,3,2018-05-09,control,Control,10,0-10 cm,-0.583173129961382,1,-0.583173129961382,Mean NOSC,Bulk molecular metrics,2
mean_nosc,4,1,2018-05-22,control,Control,10,0-10 cm,-0.401566510771441,1,-0.401566510771441,Mean NOSC,Bulk molecular metrics,2
mean_nosc,33,3,2018-05-22,control,Control,10,0-10 cm,-0.626206225208024,1,-0.626206225208024,Mean NOSC,Bulk molecular metrics,2
mean_nosc,5,1,2018-10-10,control,Control,10,0-10 cm,-0.426837569068144,1,-0.426837569068144,Mean NOSC,Bulk molecular metrics,2
mean_nosc,71,5,2018-10-10,control,Control,10,0-10 cm,-0.467919180870329,1,-0.467919180870329,Mean NOSC,Bulk molecular metrics,2
mean_nosc,34,3,2018-10-23,control,Control,10,0-10 cm,-0.480966864511532,1,-0.480966864511532,Mean NOSC,Bulk molecular metrics,2
mean_nosc,72,5,2018-10-23,control,Control,10,0-10 cm,-0.509964138646522,1,-0.509964138646522,Mean NOSC,Bulk molecular metrics,2
mean_nosc,6,1,2018-11-07,control,Control,10,0-10 cm,-0.434799802768483,1,-0.434799802768483,Mean NOSC,Bulk molecular metrics,2
mean_nosc,35,3,2018-11-07,control,Control,10,0-10 cm,-0.83802278984964,1,-0.83802278984964,Mean NOSC,Bulk molecular metrics,2
mean_nosc,7,1,2019-09-10,control,Control,10,0-10 cm,-0.432016965631344,1,-0.432016965631344,Mean NOSC,Bulk molecular metrics,2
mean_nosc,73,5,2019-09-10,control,Control,10,0-10 cm,-0.406934343554849,1,-0.406934343554849,Mean NOSC,Bulk molecular metrics,2
mean_nosc,36,3,2019-11-05,control,Control,10,0-10 cm,-0.581581761595171,1,-0.581581761595171,Mean NOSC,Bulk molecular metrics,2
mean_nosc,8,1,2019-12-03,control,Control,10,0-10 cm,-0.38042659789746,1,-0.38042659789746,Mean NOSC,Bulk molecular metrics,2
mean_nosc,37,3,2019-12-17,control,Control,10,0-10 cm,-0.690188507669201,1,-0.690188507669201,Mean NOSC,Bulk molecular metrics,2
mean_nosc,74,5,2019-12-17,control,Control,10,0-10 cm,-0.448535268646629,1,-0.448535268646629,Mean NOSC,Bulk molecular metrics,2
mean_nosc,38,3,2019-12-31,control,Control,10,0-10 cm,-0.6390764255372,1,-0.6390764255372,Mean NOSC,Bulk molecular metrics,2
mean_nosc,9,1,2020-01-28,control,Control,10,0-10 cm,-0.309126187446995,1,-0.309126187446995,Mean NOSC,Bulk molecular metrics,2
mean_nosc,39,3,2020-01-28,control,Control,10,0-10 cm,-0.649285432146859,1,-0.649285432146859,Mean NOSC,Bulk molecular metrics,2
mean_nosc,75,5,2020-01-28,control,Control,10,0-10 cm,-0.409628099161373,1,-0.409628099161373,Mean NOSC,Bulk molecular metrics,2
mean_nosc,76,5,2020-02-25,control,Control,10,0-10 cm,-0.478440498841957,1,-0.478440498841957,Mean NOSC,Bulk molecular metrics,2
mean_nosc,40,3,2020-03-10,control,Control,10,0-10 cm,-0.653666251201886,1,-0.653666251201886,Mean NOSC,Bulk molecular metrics,2
mean_nosc,77,5,2020-03-10,control,Control,10,0-10 cm,-0.448661982010686,1,-0.448661982010686,Mean NOSC,Bulk molecular metrics,2
mean_nosc,78,5,2020-07-28,control,Control,10,0-10 cm,-0.381151925975785,1,-0.381151925975785,Mean NOSC,Bulk molecular metrics,2
mean_nosc,79,5,2020-09-09,control,Control,10,0-10 cm,-0.400050812785564,1,-0.400050812785564,Mean NOSC,Bulk molecular metrics,2
mean_nosc,80,5,2020-10-06,control,Control,10,0-10 cm,-0.471651626426407,1,-0.471651626426407,Mean NOSC,Bulk molecular metrics,2
mean_nosc,81,5,2020-11-05,control,Control,10,0-10 cm,-0.443095078793492,1,-0.443095078793492,Mean NOSC,Bulk molecular metrics,2
mean_nosc,82,5,2021-02-09,control,Control,10,0-10 cm,-0.486639518493949,1,-0.486639518493949,Mean NOSC,Bulk molecular metrics,2
mean_nosc,83,5,2021-02-23,control,Control,10,0-10 cm,-0.476998850055294,1,-0.476998850055294,Mean NOSC,Bulk molecular metrics,2
mean_nosc,84,5,2021-06-03,control,Control,10,0-10 cm,-0.506229997455514,1,-0.506229997455514,Mean NOSC,Bulk molecular metrics,2
mean_nosc,10,1,2021-12-15,control,Control,10,0-10 cm,-0.474290158421361,1,-0.474290158421361,Mean NOSC,Bulk molecular metrics,2
mean_nosc,41,3,2021-12-15,control,Control,10,0-10 cm,-0.776997867971875,1,-0.776997867971875,Mean NOSC,Bulk molecular metrics,2
mean_nosc,85,5,2021-12-15,control,Control,10,0-10 cm,-0.491220082567184,1,-0.491220082567184,Mean NOSC,Bulk molecular metrics,2
mean_nosc,11,1,2022-08-23,control,Control,10,0-10 cm,-0.496581372942867,1,-0.496581372942867,Mean NOSC,Bulk molecular metrics,2
mean_nosc,86,5,2022-08-23,control,Control,10,0-10 cm,-0.511347091731356,1,-0.511347091731356,Mean NOSC,Bulk molecular metrics,2
mean_nosc,12,1,2022-09-08,control,Control,10,0-10 cm,-0.461204660410384,1,-0.461204660410384,Mean NOSC,Bulk molecular metrics,2
mean_nosc,42,3,2022-09-08,control,Control,10,0-10 cm,-0.634009004828006,1,-0.634009004828006,Mean NOSC,Bulk molecular metrics,2
mean_nosc,87,5,2022-09-08,control,Control,10,0-10 cm,-0.44151202287904,1,-0.44151202287904,Mean NOSC,Bulk molecular metrics,2
mean_nosc,13,1,2022-11-16,control,Control,10,0-10 cm,-0.528367726324329,1,-0.528367726324329,Mean NOSC,Bulk molecular metrics,2
mean_nosc,43,3,2022-11-16,control,Control,10,0-10 cm,-0.740700273232085,1,-0.740700273232085,Mean NOSC,Bulk molecular metrics,2
mean_nosc,88,5,2022-11-16,control,Control,10,0-10 cm,-0.479070082422155,1,-0.479070082422155,Mean NOSC,Bulk molecular metrics,2
mean_nosc,44,3,2023-05-30,control,Control,10,0-10 cm,-0.616872297119507,1,-0.616872297119507,Mean NOSC,Bulk molecular metrics,2
mean_nosc,45,3,2023-12-27,control,Control,10,0-10 cm,-0.640834740541875,1,-0.640834740541875,Mean NOSC,Bulk molecular metrics,2
