plot,month_start,year_month,year,month,treatment,season,temp_cs655_cen_0_10cm__monthly_mean,vwc_cs655_cen_0_10cm__monthly_mean,temp_cs655_cen_20_30cm__monthly_mean,vwc_cs655_cen_20_30cm__monthly_mean,temp_cs655_cen_40_50cm__monthly_mean,vwc_cs655_cen_40_50cm__monthly_mean,flux__monthly_mean,nh4_ugN.mL_lysimiter.surface.chemistry__monthly_mean,nh4_ugN_lysimiter.surface.chemistry__monthly_mean,no3_ugN.mL_lysimiter.surface.chemistry__monthly_mean,no3_ugN_lysimiter.surface.chemistry__monthly_mean,npoc_mg.l_10cm_pwchemistry__monthly_mean,npoc_mg.l_30cm_pwchemistry__monthly_mean,npoc_mg.l_50cm_pwchemistry__monthly_mean,npoc_mg_10cm_pwchemistry__monthly_mean,npoc_mg_30cm_pwchemistry__monthly_mean,npoc_mg_50cm_pwchemistry__monthly_mean,npoc_ug.mL_lysimiter.surface.chemistry__monthly_mean,npoc_ug_lysimiter.surface.chemistry__monthly_mean,po4_ugP.mL_lysimiter.surface.chemistry__monthly_mean,po4_ugP_lysimiter.surface.chemistry__monthly_mean,tdn_mg.l_10cm_pwchemistry__monthly_mean,tdn_mg.l_30cm_pwchemistry__monthly_mean,tdn_mg.l_50cm_pwchemistry__monthly_mean,tdn_mg_10cm_pwchemistry__monthly_mean,tdn_mg_30cm_pwchemistry__monthly_mean,tdn_mg_50cm_pwchemistry__monthly_mean,tn_ug.mL_lysimiter.surface.chemistry__monthly_mean,tn_ug_lysimiter.surface.chemistry__monthly_mean,core.root.mass_g_rootsoilcores__monthly_mean,ext.c_ug.g.soil_SD_nutrient.cores__monthly_mean,ext.c_ug.g.soil_mean_nutrient.cores__monthly_mean,ext.n_ug.g.soil_SD_nutrient.cores__monthly_mean,ext.n_ug.g.soil_mean_nutrient.cores__monthly_mean,live.root.mass_g_rootsoilcores__monthly_mean,nh4.min_ug.g.soil.day_SD_nutrient.cores__monthly_mean,nh4.min_ug.g.soil.day_mean_nutrient.cores__monthly_mean,nh4_ug.g.soil_SD_nutrient.cores__monthly_mean,nh4_ug.g.soil_mean_nutrient.cores__monthly_mean,no3.min_ug.g.soil.day_SD_nutrient.cores__monthly_mean,no3.min_ug.g.soil.day_mean_nutrient.cores__monthly_mean,no3_ug.g.soil_SD_nutrient.cores__monthly_mean,no3_ug.g.soil_mean_nutrient.cores__monthly_mean,po4_ug.g.soil_SD_nutrient.cores__monthly_mean,po4_ug.g.soil_mean_nutrient.cores__monthly_mean,root.C_count_rootsoilcores__monthly_mean,root.C_percent_rootsoilcores__monthly_mean,root.N_percent_rootsoilcores__monthly_mean,root.mass.per.area_g.m2_rootsoilcores__monthly_mean,rtd_g_cm3_rootsoilcores__monthly_mean,srl_cm.g_rootsoilcores__monthly_mean,surface.area_cm2_rootsoilcores__monthly_mean,tc.tn_ratio_SD_nutrient.cores__monthly_mean,tc.tn_ratio_mean_nutrient.cores__monthly_mean,tc_g.g.soil_SD_nutrient.cores__monthly_mean,tc_g.g.soil_mean_nutrient.cores__monthly_mean,tips_count_rootsoilcores__monthly_mean,tn_g.g.soil_SD_nutrient.cores__monthly_mean,tn_g.g.soil_mean_nutrient.cores__monthly_mean,total.dead.mass_g_rootsoilcores__monthly_mean,ubial.c.n_ratio_SD_nutrient.cores__monthly_mean,ubial.c.n_ratio_mean_nutrient.cores__monthly_mean,ubial.c_ug.g.soil_SD_nutrient.cores__monthly_mean,ubial.c_ug.g.soil_mean_nutrient.cores__monthly_mean,ubial.n_ug.g.soil_SD_nutrient.cores__monthly_mean,ubial.n_ug.g.soil_mean_nutrient.cores__monthly_mean,ubial.p_ug.g.soil_SD_nutrient.cores__monthly_mean,ubial.p_ug.g.soil_mean_nutrient.cores__monthly_mean,rootstock_g.m2_0-10_minirhizotron__monthly_mean,rootstock_g.m2_10-20_minirhizotron__monthly_mean,rootstock_g.m2_20-30_minirhizotron__monthly_mean,rootgrowth_g.m2.day_0-10_minirhizotron__monthly_mean,rootgrowth_g.m2.day_10-20_minirhizotron__monthly_mean,rootgrowth_g.m2.day_20-30_minirhizotron__monthly_mean,rootmortality_g.m2.day_0-10_minirhizotron__monthly_mean,rootmortality_g.m2.day_10-20_minirhizotron__monthly_mean,rootmortality_g.m2.day_20-30_minirhizotron__monthly_mean
5,2018-07-01,2018-07,2018,7,control,Wet,26.2541843548387,0.332675933333333,26.4190785464334,0.427302278600269,26.2732318707941,0.443215870659489,17.8812735928962,0,0,0.0125977116666667,15.396478192,23.9998,2.6641,1.13973333333333,0.1747,0.01425,0.0229666666666667,11.0413333333333,8625.66666666667,0.04373984,39.8730488666667,0.4511,0.2927,0.184833333333333,0.0037153,0.001638,0.00366148666666667,0.57752,454.392533333333,,79.6742959544436,436.077810766667,8.77399995750452,51.0958285333333,,0.973868218636443,-0.251450597,5.89430997842516,8.109181541,0.119924889297025,2.05662071566667,0.347528946810696,3.16598702466667,2.57311808456753,3.80820009933333,,,,,,,,0.233544349821042,11.5269333333333,0.912679359541638,6.99696666666667,,0.0827468629818274,0.607366666666667,,0.0884105589478709,4.06071758966667,131.553025651664,552.0530472,32.048091062564,135.8879654,6.0099596508872,57.32065227,,,,,,,,,
6,2018-07-01,2018-07,2018,7,warmed,Wet,27.0018101478495,0.389729170928668,26.8569258681023,0.392937971736205,26.6011859219381,0.38105494051144,,0.2886975,417.0151,0.0767196913333333,278.802808766667,3.268,7.863,8.4424,0.0211,0.07685,0.0558333333333333,9.92466666666667,19044.0533333333,0.0508115433333333,143.434962333333,0.3531,0.3664,0.828866666666667,0.0023517,0.0032306,0.0072588,0.5038,1421.55066666667,,42.5996989746845,346.417478233333,3.58320727612632,42.19357474,,0.510829730172322,-0.139870172333333,3.08319323842814,6.32689068266667,0.383599560381714,3.16871696566667,0.397509283582795,2.9996583,1.99102699634758,3.78310458466667,,,,,,,,0.525161978187047,10.5600666666667,1.07660694932428,5.56176666666667,,0.0789662164050762,0.524333333333333,,0.593979179422428,4.065741116,178.76026317044,592.504230233333,22.2857227635099,143.788795733333,7.74022655406024,35.40050835,,,,,,,,,
1,2018-08-01,2018-08,2018,8,control,Wet,25.8603375672043,0.404880095026882,26.0838693010753,0.387040083198925,26.1095695967742,0.316579880913979,10.6987834548736,0.02332625,25.4256125,0.06690083,68.0916445135,,1.3304,1.796,,0.0299,0.0952,6.454,4209.14,0.016253355,9.44623965,,0.1737,0.105,,0.00390735,0.00556394,0.4969,390.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2018-08-01,2018-08,2018,8,warmed,Wet,26.2202612903226,0.400695439784946,26.701267594086,0.428403431989247,26.6244955510753,0.427328695026882,,0.18934125,232.8361625,0.007523738,19.26076984,1.8804,1.5534,2.296,0.0658,0.0109,0.0422,7.816,12397.05,0.02121511,35.13864195,0.1425,0.1457,0.1714,0.0049889,0.00102004,0.00259958,0.5176,818.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2018-08-01,2018-08,2018,8,control,Wet,26.0320037768817,0.43131329422043,26.0907920430108,0.448620617607527,26.0566582258065,0.459246987903226,12.7723060215054,0.170483125,116.11089375,0.43599872,219.1954353,2.106,0.7132,1.4452,0.0358,0.0178,0.0253,37.2,30187.2,0.1418641,63.2648722,0.1431,0.0678,0.0799,0.00243236,0.001695,0.00139895,2.796,2011.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2018-08-01,2018-08,2018,8,warmed,Wet,26.0195471102151,0.371737894489247,26.5164734811828,0.412358030107527,26.4688706182796,0.35554576733871,,0.0709175,118.191075,0,0,4.13,9.4229,2.014,0.0496,0.04445,0.0131,15.646,18980.2,0.03280488,66.2658576,0.2322,0.18985,0.1539,0.0027864,0.00094181,0.00100061,0.9406,1149.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2018-08-01,2018-08,2018,8,control,Wet,25.8964834811828,0.410742592741935,26.2220875672043,0.44844223844086,26.2015968682796,0.448548059811828,11.1808342454874,0,0,0,0,2.264,0.9232,1.6766,0.06845,0.0471,0.0263,25.41,18053.9,0.04628503,34.7898748,0.12025,0.0756,0.1371,0.00435642,0.00385458,0.00289316,1.3347,964.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2018-08-01,2018-08,2018,8,warmed,Wet,26.1631761021505,0.439181480645161,26.4985132526882,0.407270003763441,26.3956527150538,0.384407575806452,,1.01698875,3746.91105,0,0,2.89,3.138,18.064,0.0173,0.0188,0.25195,84.82,284194,0.015308165,41.0258822,0.0994,0.1356,0.4278,0.00059616,0.00081372,0.006126,0.6233,2167.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2018-09-01,2018-09,2018,9,control,Dry,25.6272204583333,0.400890636666667,25.9003134861111,0.404747049861111,25.9630934722222,0.35053425,6.25976836206897,0.079373125,42.06775625,0.919827259,561.2717501,,1.784,1.1912,,0.02325,0.0381,6.578,4841.46,0.11261586,79.0534652,,0.417,0.0907,,0.0053208,0.00290112,1.3139,896.775,0.535,41.599591234297,444.812550433333,1.44186418629586,50.60366288,0.324,0.336513282338523,-0.377551756,1.14568370229486,7.02284938333333,1.03724415386026,3.847738765,0.342933795725844,2.83861817633333,1.00992697943485,4.51383250016667,37.8255,46.1412,1.2198,263.9589901,0.443228454,18.36925617,71.4818,0.147710188763213,10.1653333333333,0.345122667671171,4.84441666666667,3113,0.0289711601013075,0.475366666666667,0.138,0.559190665493217,4.09749488783333,56.2685566088307,464.691702266667,8.80316493485845,113.817735598333,8.52851869864742,27.9440358633333,,,,,,,,,
2,2018-09-01,2018-09,2018,9,warmed,Dry,25.8036446944444,0.421352069861111,26.2032242638889,0.436962072222222,26.1891336944444,0.4346442175,21.0926256626506,0.40508875,358.879275,0.3294339535,434.0419818,1.6118,,2.618,0.0193,,0.0364,5.226,7605.27,0.081017315,103.38943255,0.3392,,0.3018,0.0040704,,0.0041974,0.8786,1099.897,0.317,105.101867229712,496.98592505,8.79594016766247,52.512256305,0.188,0.277296270452699,-0.550401901,2.16593951738867,6.52271962366667,1.14170896294461,2.46369246133333,1.12959071641601,1.09551669433333,1.45377425945054,4.32143859933333,37.8648,42.3091,1.1174,156.4018689,0.390041494,38.53738298,65.0994,1.02767350903938,11.2968,0.698384139080627,4.70885,4396,0.0306355711198088,0.4162,0.062,0.495394309048428,4.1415089765,111.928576927129,554.92041165,22.5792773709513,133.54543955,3.98742210543199,14.6167491958333,,,,,,,,,
3,2018-09-01,2018-09,2018,9,control,Dry,25.7829584027778,0.44620191875,25.9038631666667,0.453461471388889,25.9052911527778,0.463390081527778,2.34792365641026,0.14503125,24.5255375,0.9002291405,144.77044158,3.045,2.17,1.7479,0.0236,0.0234,0.0254,28.36,4018.7,0.22804195,29.1306276,0.9895,0.5782,0.2649,0.0048612,0.0055489,0.003868,3.087,435.57,0.525,45.9869230819646,468.602309633333,4.8676707652172,51.6546622616667,0.179,0.336023486704898,-0.398004821,1.74646346251452,4.624563379,0.909650731375249,2.428490673,0.462685284750475,1.866602503,1.1076565880015,4.35001705383333,32.7973,43.6011,1.3294,259.0251772,0.370600414,37.89034078,63.9666,0.425093111301362,10.9569166666667,0.419113402562962,3.8156,3853,0.0434926114868158,0.349016666666667,0.089,1.28223622365693,5.09217709733333,89.2815872226285,450.063333216667,7.93668522510544,88.5250520466667,4.92953021646691,8.31688020983333,,,,,,,,,
4,2018-09-01,2018-09,2018,9,warmed,Dry,25.8090380972222,0.404470155833333,26.2184905277778,0.43173676,26.1829274444444,0.374093532638889,6.463196,0.09228125,132.6884375,0.113854655,157.96748735,5.066,1.9254,3.832,0.0912,0.0327,0.0192,15.094,20337.1,0.10634838,154.7634945,0.556,0.625,0.9612,0.010008,0.010625,0.004806,1.2949,1720.585,0.406,44.4350776050351,696.174615516667,5.78726594043127,68.672851745,0.143,0.454427535732389,-0.585970937,2.22432258633779,6.09943528166667,1.14809372284792,3.39304163266667,0.0597818459659199,1.88228462,1.6426868151092,5.16522127516667,27.9438,40.8323,1.4612,200.3128037,0.319196429,87.82276923,83.2025,0.195098525961752,11.0608833333333,0.452950179856607,4.8289,7326,0.0355797871190126,0.436066666666667,0.022,1.06342976706255,3.44490340983333,131.512889117281,419.204330621667,20.9241740835304,116.732813575,3.82516832829419,8.846347354,,,,,,,,,
5,2018-09-01,2018-09,2018,9,control,Dry,25.6268137222222,0.424518822083333,25.9440818472222,0.459904284027778,25.9709462916667,0.458225640555556,6.14585400398406,0.153355,69.00975,0.114262949,51.7962583845,1.5728,1.569,1.3182,0.0818,0.0315,0.0435,21.338,10300.5,0.072138385,35.05731405,0.207,0.2309,0.1812,0.010764,0.00425352,0.0059796,1.5798,752.082,0.362,73.3833162787651,573.078550733333,9.76719040294401,61.908577665,0.214,0.232822094462739,-0.236959603666667,0.773500330331662,5.8591987,0.523816389178954,2.77393442366667,0.785519527368587,1.556764604,1.71305283868255,4.96153469316667,33.8715,43.0363,1.2706,178.604027,0.387681159,42.67765421,78.7023,0.326319703840432,10.8209333333333,0.617355505234968,5.06595,5104,0.0431360236525402,0.46735,0.074,0.205254116893761,3.92255744316667,89.9161306737874,488.874087483333,25.4284237789416,125.261225388333,6.24667583904591,18.0094893585,,,,,,,,,
6,2018-09-01,2018-09,2018,9,warmed,Dry,25.7403926388889,0.45069514,26.0736811944444,0.414759159305556,25.9603027222222,0.398648631666667,7.95929617777778,0.025304375,64.52615625,0,0,2.344,3.71,2.7818,0.0211,0.0148,0.03135,46.93,106932.9,0.033488925,74.60096535,0.3594,1.4572,0.3955,0.0032346,0.0058288,0.0045554,0.4591,1009.677,0.36,70.3017255998424,512.32451045,9.74130284542859,50.3343358916667,0.23,0.499520651995132,-0.0836947773333333,1.8536897399733,4.59781613166667,0.791607277982725,2.12161177933333,1.47693273890176,1.72713060266667,1.19918200586302,1.34273243,24.9185,40.8467,1.6392,177.6172644,0.252469813,21.69764348,75.0756,0.447289514515805,10.6932,0.46601946766539,4.69638333333333,2664,0.0295612791985135,0.438483333333333,0.201,0.45856244287724,4.050875467,60.5469980012249,496.662893083333,2.31576971947073,122.2488763,6.91331568916097,13.8219314951667,,,,,,,,,
1,2018-10-01,2018-10,2018,10,control,Wet,24.5139711290323,0.432063272043011,25.0411663172043,0.419912470833333,25.2079679301075,0.369756258064516,3.87808928358209,0,0,0.368221895,1429.623396,1.8848,0.9022,1.8848,0.04145,0.03185,0.0999,6.201,24611.94,0.0791893,170.4215204,0.17765,0.2405,0.1982,0.00384795,0.00892347,0.01050566,0.8023,3222.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2018-10-01,2018-10,2018,10,warmed,Wet,25.4257414919355,0.424339634408602,26.0465894758065,0.439106913172043,26.0560629435484,0.435317940188172,33.678407856094,3.111955,3567.3203125,0.3170106855,117.2939536,2.3466,2.913,2.144,0.0779,0.027,0.0579,7.046,33201.41,0.185997605,225.38445515,0.378,0.2867,0.2424,0.01148744,0.00231588,0.0065448,3.5505,5737.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2018-10-01,2018-10,2018,10,control,Wet,24.7153312096774,0.46762234327957,25.0797597446237,0.459450163978495,25.2175122446237,0.467140331317204,1.61697826635514,0.06130625,82.150375,0.452738779,582.1023879,2.39,0.8681,8.935,0.06085,0.04515,0.249,11.269,14526.62,0.10373693,129.9942418,0.272,0.12165,1.8053,0.00705294,0.00634695,0.049741,1.2211,1578.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2018-10-01,2018-10,2018,10,warmed,Wet,25.436359905914,0.423762999327957,26.0581487231183,0.436062279973118,26.0592705376344,0.378199089112903,7.80019195804196,0.19725375,539.58823125,0.184489539,467.32276125,2.2999,1.661,3.651,0.09865,0.0198,0.0345,16.169,37111.93,0.079450445,204.1931974,0.2034,0.342,0.2421,0.00877119,0.004423,0.00227864,1.5603,3673.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2018-10-01,2018-10,2018,10,control,Wet,24.7314724193548,0.453863960834455,25.1049746639785,0.469180988306452,25.2437655645161,0.463857354973118,5.16610592163544,0.136855,315.9976125,0.085274066,226.98156475,1.4863,0.9564,1.3402,0.0767,0.04625,0.0525,22.722,62477.64,0.08336762,192.679296,0.20915,0.15775,0.1647,0.01080135,0.0077056,0.00667044,1.5659,4395.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2018-10-01,2018-10,2018,10,warmed,Wet,25.3871031586022,0.460019272983871,26.0572964650538,0.41841579327957,25.9404234677419,0.404307757795699,12.396846950096,0.015134375,50.34570625,0.0309709475,96.33972121,1.8219,4.271,2.2543,0.05565,0.05195,0.0537,6.054,20099.92,0.024609995,89.2052875,0.3631,0.9597,0.6478,0.0108314,0.0106386,0.0130983,0.4006,1298.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2018-11-01,2018-11,2018,11,control,Wet,23.7600022777778,0.415137788611111,24.2797989444444,0.413216865972222,24.463173,0.366302253333333,4.26606757227139,0.489,3936.45,0.546031786,688.4258708,3.4603,1.1207,1.2378,0.03555,0.03585,0.0607,7.095,29972.5,0.0368146,18.4073,1.22005,0.3665,0.1552,0.00736612,0.0095117,0.0076048,0.9157,2666.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2018-11-01,2018-11,2018,11,warmed,Wet,24.4082065416667,0.418330333611111,25.0291933055556,0.434644493888889,25.172161875,0.437146664444444,33.4317854672131,1.274,3598.91,0.2084030525,587.9699127,2.0575,,4.5099,0.05695,,0.11595,5.094,14849.34,0.06709724,187.336268,0.5291,,1.2609,0.00625266,,0.0293727,0.6907,2002.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2018-11-01,2018-11,2018,11,control,Wet,23.8598694166667,0.466041886111111,24.2842401666667,0.457152991944444,24.4727341527778,0.46735785125,2.10306466666667,0.1055,279.575,0.1589939695,602.08121195,2.1767,1.4212,2.128,0.0381,0.0455,0.0575,5.27,23660.78,0.0477266,191.4201748,0.48935,0.9145,0.2694,0.00685055,0.01780688,0.0072738,0.5736,2451.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2018-11-01,2018-11,2018,11,warmed,Wet,24.441814875,0.42590674375,25.1490978055556,0.426715136805556,25.2567905694444,0.376697919861111,8.63760690638298,0.0355,132.77,0.5016551095,938.49125765,2.426,1.61,2.678,0.1407,0.0261,0.0375,15.938,39137.5,0.04569944,100.1882152,0.5678,0.757,0.2954,0.0329324,0.01007976,0.0041356,1.5632,3550.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2018-11-01,2018-11,2018,11,control,Wet,23.8911382777778,0.462388941432584,24.3130947916667,0.468895941388889,24.4872238611111,0.4675692725,5.47231312624113,0.368,861.64,0.4357763325,720.8372891,1.7954,1.5916,1.2099,0.0485,0.0577,0.03945,21.958,43505.58,0.06777296,126.1884792,0.5359,0.54815,0.24225,0.00760518,0.01684962,0.0083145,1.8135,3492.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2018-11-01,2018-11,2018,11,warmed,Wet,24.4169352222222,0.452636120694445,24.9711984305556,0.414803354583333,24.9270397777778,0.400984999861111,20.0726355212766,1.561,2734.7,0.083507871,165.76312335,2.562,4.252,1.6785,0.0498,0.0232,0.03155,5.639,10966.21,0.03015788,60.8398072,2.1827,1.7908,1.0016,0.0475778,0.0106,0.0184316,0.6191,1212.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2018-12-01,2018-12,2018,12,control,Wet,22.5970169354839,0.383619883870968,23.3225766263441,0.403888833736559,23.5970215591398,0.334808037768817,4.51403992380952,,,,,,,2.404,,,0.0264,11.548,0,,,,,0.569,,,0.006259,9.618,,,85.8810169083228,404.6251144,8.79219445951284,46.8714462733334,,0.859593634078942,0.634053384666667,2.83440556851182,1.92958181533333,0.0593221539525402,1.68990815633333,0.443351158247087,1.22212321133333,0.946069011033913,3.536386627,,,,,,,,0.200416491337415,9.9622,0.176162803489651,4.14333333333333,,0.0115470053837925,0.416666666666667,,0.790959976726379,3.73819926733333,119.689099781512,425.5905959,16.6812806253202,113.0472223,16.0157396433039,46.4125919366667,,,,,,,,,
2,2018-12-01,2018-12,2018,12,warmed,Wet,23.3869525403226,0.409737104435484,24.0892263306452,0.417972777419355,24.291805389785,0.421870744086022,18.5953355509066,0.227,86.045,0.9463368565,297.12014885,,,2.392,,,0.023,14.5,5843.5,0.16732904,56.0454904,,,0.9047,,,0.0091657,2.105,763.83,,78.2454896402511,364.345623766667,4.46569555895352,38.3378284133333,,0.850330281597673,0.570476077333333,2.78858349952008,3.25194423633333,0.14532188889721,1.14452954833333,0.626489899912335,1.60495503166667,1.50689908727855,6.78251593066667,,,,,,,,0.320085072025131,11.7878333333333,0.251661147842358,4.88333333333333,,0.0115470053837925,0.416666666666667,,0.755349670537006,3.902059323,89.9081216415599,545.3099267,5.46038838621829,140.3324399,6.10237093820391,39.5068109233333,,,,,,,,,
3,2018-12-01,2018-12,2018,12,control,Wet,22.7284139516129,0.461116385887097,23.3242282526882,0.454417854973118,23.5863274865591,0.464017683198925,2.69862362937063,0.3045,33.495,2.622128253,193.17704315,11.811,1.0246,4.713,0.07905,0.021,0.03225,19.559,1667.35,0.25810076,20.2899292,1.7349,0.148,1.3569,0.0113446,0.003034,0.00743295,2.531,205.93,,33.8924804598781,429.742387433333,1.01130487009136,46.55733429,,0.513874895605654,-0.313251034666667,4.82189210108253,7.70124658033333,0.268337475489008,1.24087767566667,0.342250643494477,1.58941597366667,1.58847954324442,2.57084287533333,,,,,,,,0.0422270450461949,10.6699666666667,0.370180136330048,3.12333333333333,,0.0351188458428424,0.293333333333333,,0.868267112461965,3.82879437166667,89.3537985643359,240.9023911,12.4988425967651,61.4503145533333,4.35699141076403,18.7941966766667,,,,,,,,,
4,2018-12-01,2018-12,2018,12,warmed,Wet,23.3713226747312,0.357876985887097,24.3280300537634,0.370901643951613,24.4907005510753,0.328811950268817,9.21902688858696,0.634,10.1,4.419154899,61.329948655,,7.338,,,0.0367,,29.65,549,0.48559316,9.4634754,,1.3852,,,0.006926,,5.526,101.69,,143.345381092164,691.2926088,9.40310474426103,80.2786827333333,,1.41824457775945,1.13884801966667,2.89787885901863,1.67309113933333,0.378297965510453,1.82956842133333,0.475522649077426,5.61135515666667,2.7548445530337,6.57705118666667,,,,,,,,0.871323397673525,11.3788333333333,1.17005697866956,5.02333333333333,,0.0721110255092798,0.44,,0.0746078638871032,4.274157063,181.537914419459,611.732859733333,44.4662917875331,143.57526247,14.3335537560393,55.0041797566667,,,,,,,,,
5,2018-12-01,2018-12,2018,12,control,Wet,22.7797394354839,0.463274850951087,23.3639633736559,0.47137255389785,23.6414390188172,0.460719212903226,4.81175632258065,0.54,128.01,1.916676346,435.2627336,5.444,4.384,1.8572,0.0776,0.0395,0.0342,31.57,10138.45,0.35990924,77.642456,1.1887,0.6518,0.3867,0.01758,0.0058662,0.0072992,4.409,1091.9,,31.061412761698,506.950562366667,13.1908525009688,59.2286934066667,,0.463360168813826,-1.6858775605,4.13262144986001,4.71939837233333,0.681775222969961,1.47713356233333,2.88462733527517,4.08809003533333,2.36561633484417,7.14170301633333,,,,,,,,0.164692966860561,11.0199666666667,0.388887301584062,5.26333333333333,,0.0305505046330389,0.476666666666667,,0.0841122688839477,3.50891484533333,194.827897843492,577.301018266667,52.1313059180929,163.8587343,13.5156264740304,42.31618834,,,,,,,,,
6,2018-12-01,2018-12,2018,12,warmed,Wet,23.5214396370968,0.439529015860215,24.2833361021505,0.384341362096774,24.2689649865591,0.362898468951613,25.237970434375,0.405,126.85,2.4514839195,671.8984149,,,2.272,,,0.0295,10.862,4051.34,0.11462288,29.7970256,,,0.6136,,,0.0079768,2.7583,838.231,,57.6317054591372,413.637078533333,5.2198060362057,48.5762804966667,,0.125614465021473,-1.194789041,0.52954440160177,3.98972579633333,0.414821705338332,1.022808972,1.06525991474171,3.976857755,1.38274984228843,4.792060032,,,,,,,,0.407622623677016,11.1104333333333,0.425675933075855,5.26,,0.0288675134594813,0.476666666666667,,0.347974272551155,3.93684623733333,27.1817029874834,525.821123,9.94719208657473,134.057428,4.54028668796562,44.81767634,,,,,,,,,
1,2019-01-01,2019-01,2019,1,control,Wet,21.826636733871,0.381584692204301,22.5051266935484,0.403353237768817,22.7955242473118,0.35100254233871,2.57343507042254,1.238,92.16,0.7679151675,120.2383264,,2.3975,,,0.0343,,9.572,2388.19,0.06529532,17.982844,,0.6251,,,0.008119,,1.6556,339.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-01-01,2019-01,2019,1,warmed,Wet,22.2802671774194,0.399083971774194,22.9897143817204,0.422874307930108,23.2877095698925,0.429113384139785,8.782675,0.115,60.3083333333333,1.20405707266667,894.164973256667,3.19,,14.5402,0.0128,,0.07655,10.58,6563.72333333333,0.14390408,80.3579306666667,0.2632,,0.6611,0.0010528,,0.0050072,1.7586,1185.54066666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-01-01,2019-01,2019,1,control,Wet,21.8977569086022,0.474261727419355,22.5045708198925,0.452150331182796,22.7910413844086,0.463850375537635,1.15995230769231,1.35,527.34,0.737110739666667,393.729331873333,22.02,3.8019,2.5576,0.2422,0.06005,0.0273333333333333,35.8273333333333,7547.08,0.13053984,83.4682186666667,0.82,0.1576,0.221266666666667,0.00902,0.00244503,0.00251048,4.1012,1066.89733333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-01-01,2019-01,2019,1,warmed,Wet,22.9546802553763,0.282933305376344,23.8608372983871,0.386876722580645,24.0327921908602,0.354658345430108,4.26540135135135,1.236,53.9716666666667,11.7452714243333,844.73735851,,1.7334,2.292,,0.01485,0.0092,71.25,6739.8,0.95987352,71.6949416,,0.9038,0.2756,,0.00794,0.0011024,16.609,1552.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-01-01,2019-01,2019,1,control,Wet,22.026427405914,0.469791927777778,22.5534549865591,0.47132405094086,22.8395855376344,0.460081067876344,3.02402067567568,0.471666666666667,410.4,0.931697127666667,571.668314366667,2.9834,1.7886,0.7728,0.0263,0.0281,0.0212666666666667,44.0533333333333,26114.1333333333,0.1359456,69.0822208,0.312733333333333,0.358266666666667,0.175666666666667,0.00272738,0.005632,0.00489424,3.51666666666667,2160.34666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-01-01,2019-01,2019,1,warmed,Wet,22.7199250672043,0.431762149327957,23.5949384139785,0.400318173924731,23.6090583198925,0.386232454569893,6.26163168831169,1.55566666666667,389.526666666667,3.937111346,2265.388072,1.4557,1.7842,2.6821,0.01545,0.0089,0.0263,31.7246666666667,12294.6533333333,0.05425856,40.8938170666667,0.8385,0.4916,1.1255,0.0089105,0.002458,0.0107162,7.5348,3190.60533333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
